id;customer_id;policy_number;benefit_description;loading_value;benefit_sum_insured
10668;21235;100021235;TPD;0;12400
10669;21236;100021236;GCIIB;25;9800
10670;21238;100021238;AI;0;158400
10671;21239;100021239;ELI;0;265400
10672;21242;100021242;GTPDB;0;114600
10673;21243;100021243;ELI;0;211700
10674;21244;100021244;AI;0;110700
10675;21246;100021246;ELI;0;163600
10676;21247;100021247;FIB;0;46800
10677;21252;100021252;EFB;0;6700
10678;21253;100021253;ELI_P;0;242900
10679;21256;100021256;CII;0;154600
10680;21257;100021257;WTD;50;61500
10681;21259;100021259;ELI;0;428400
10682;21260;100021260;WOT;0;121700
10683;21261;100021261;ELI_C;0;7800
10684;21262;100021262;ELI;25;19800
10685;21265;100021265;WOD;0;29100
10686;21268;100021268;ADI;75;112300
10687;21271;100021271;AI;0;81000
10688;21273;100021273;GDB;0;242800
10689;21274;100021274;ELI_C;0;138800
10690;21275;100021275;WOT;0;23100
10691;21276;100021276;ELI_P;0;139700
10692;21277;100021277;ADI_S;0;9500
10693;21280;100021280;GDB;0;296000
10694;21281;100021281;ELI_P;0;304100
10695;21283;100021283;ELI_P;0;17900
10696;21286;100021286;WOT;0;195700
10697;21291;100021291;TPD;0;29300
10698;21296;100021296;FIB;0;199600
10699;21299;100021299;ELI_P;0;158200
10700;21301;100021301;TPD;0;10200
10701;21302;100021302;WTD;0;208000
10702;21307;100021307;GCIIB;75;13600
10703;21308;100021308;ADI;0;168000
10704;21309;100021309;GDB;0;39700
10705;21310;100021310;GDB;100;406600
10706;21311;100021311;WOD;0;10900
10707;21312;100021312;ELI_P;0;16100
10708;21313;100021313;EFB;0;136200
10709;21314;100021314;GTPDB;0;22100
10710;21315;100021315;WOT;0;206200
10711;21317;100021317;FIB;0;167600
10712;21318;100021318;TPD;0;59500
10713;21322;100021322;FSI;0;13900
10714;21324;100021324;ADI_S;0;17600
10715;21326;100021326;GDB;75;133200
10716;21327;100021327;GTPDB;0;89000
10717;21329;100021329;EFB;50;14000
10718;21333;100021333;GTPDB;0;178700
10719;21334;100021334;GCIIB;25;156400
10720;21337;100021337;CII;0;556400
10721;21339;100021339;WOD;0;66900
10722;21340;100021340;WOT;0;142500
10723;21343;100021343;WOD;0;22800
10724;21344;100021344;FSI;0;109300
10725;21346;100021346;ELI;0;90400
10726;21347;100021347;EFB;25;15500
10727;21349;100021349;ADI_S;0;15200
10728;21351;100021351;GCIIB;0;108700
10729;21354;100021354;FIB;0;86400
10730;21357;100021357;GDB;0;10100
10731;21358;100021358;FIB;75;50700
10732;21359;100021359;EFB;25;6800
10733;21363;100021363;WOD;0;40800
10734;21364;100021364;WTD;0;213700
10735;21366;100021366;GCIIB;0;8400
10736;21372;100021372;CII;0;53000
10737;21374;100021374;WTD;0;357600
10738;21375;100021375;ELI_C;0;231200
10739;21382;100021382;WOT;0;494900
10740;21384;100021384;ADI;0;177500
10741;21385;100021385;ADI_S;0;116700
10742;21386;100021386;FSI;0;5700
10743;21387;100021387;ELI_P;0;151700
10744;21389;100021389;GTPDB;0;31800
10745;21390;100021390;WOT;0;19800
10746;21391;100021391;CII;0;9200
10747;21393;100021393;AI;0;7100
10748;21394;100021394;WTD;0;212900
10749;21395;100021395;ADI;0;146000
10750;21396;100021396;FIB;0;133000
10751;21397;100021397;ELI_C;100;36900
10752;21398;100021398;WOT;0;119800
10753;21399;100021399;FIB;0;6300
10754;21400;100021400;WTD;0;15600
10755;21402;100021402;WTD;0;88500
10756;21403;100021403;AI;50;15300
10757;21405;100021405;WTD;0;322500
10758;21406;100021406;WOD;0;50000
10759;21408;100021408;ADI;0;375700
10760;21409;100021409;WTD;0;384300
10761;21410;100021410;WTD;0;10900
10762;21413;100021413;FSI;50;598600
10763;21416;100021416;WTD;0;18900
10764;21418;100021418;CII;0;62400
10765;21421;100021421;ELI_C;0;29400
10766;21423;100021423;GDB;0;27100
10767;21424;100021424;TPD;0;118100
10768;21425;100021425;WOT;75;102900
10769;21426;100021426;AI;0;4400
10770;21428;100021428;CII;0;351100
10771;21431;100021431;EFB;0;23000
10772;21432;100021432;TPD;0;358500
10773;21433;100021433;WOD;0;103000
10774;21434;100021434;ADI_S;0;14800
10775;21436;100021436;ADI_S;0;14300
10776;21439;100021439;TPD;0;42700
10777;21447;100021447;EFB;0;121500
10778;21450;100021450;EFB;0;186600
10779;21451;100021451;ELI;0;284300
10780;21452;100021452;TPD;0;400000
10781;21453;100021453;FSI;0;21500
10782;21454;100021454;ADI_S;0;6500
10783;21457;100021457;FSI;0;94800
10784;21460;100021460;FIB;0;25900
10785;21464;100021464;GCIIB;0;263300
10786;21466;100021466;GDB;0;546300
10787;21468;100021468;ELI_P;0;291500
10788;21469;100021469;ADI;0;197700
10789;21470;100021470;WOT;0;98000
10790;21472;100021472;WTD;0;74600
10791;21473;100021473;EFB;0;182900
10792;21474;100021474;WOT;0;22100
10793;21475;100021475;EFB;0;298500
10794;21477;100021477;WOD;0;12200
10795;21478;100021478;ELI_P;0;24900
10796;21479;100021479;FIB;50;17500
10797;21480;100021480;AI;0;17600
10798;21482;100021482;WOD;0;222000
10799;22287;100022287;FSI;0;253600
10800;21485;100021485;EFB;0;5800
10801;21489;100021489;WOT;0;140800
10802;21490;100021490;WTD;0;78200
10803;21492;100021492;FIB;0;5500
10804;21493;100021493;TPD;0;13000
10805;21495;100021495;EFB;0;70200
10806;21496;100021496;WTD;0;16900
10807;21497;100021497;WOD;0;23800
10808;21499;100021499;ELI_P;0;1800
10809;21501;100021501;TPD;0;44900
10810;21502;100021502;AI;0;82700
10811;21504;100021504;WTD;0;29600
10812;21510;100021510;ELI_C;0;18600
10813;21514;100021514;EFB;0;228600
10814;21515;100021515;WTD;0;7300
10815;21518;100021518;WOT;0;226800
10816;21521;100021521;ADI_S;0;228700
10817;21522;100021522;ADI;25;146800
10818;21525;100021525;GCIIB;0;60600
10819;21527;100021527;WTD;0;22000
10820;21528;100021528;CII;0;24100
10821;21529;100021529;TPD;0;15800
10822;21530;100021530;ADI;0;193100
10823;21533;100021533;AI;0;19200
10824;24313;100024313;GDB;0;20400
10825;21535;100021535;ELI_P;0;105300
10826;21536;100021536;WTD;0;133000
10827;21537;100021537;EFB;0;12800
10828;21541;100021541;GDB;75;188400
10829;21542;100021542;GTPDB;100;396000
10830;21543;100021543;FIB;0;13800
10831;21544;100021544;ELI_P;0;28600
10832;21545;100021545;FIB;0;216500
10833;21546;100021546;GDB;0;367600
10834;21548;100021548;ADI;0;103000
10835;21551;100021551;ELI;0;189300
10836;21552;100021552;WTD;0;18400
10837;21556;100021556;ADI_S;0;323400
10838;21557;100021557;ELI_C;0;145100
10839;21558;100021558;CII;0;275400
10840;21559;100021559;ADI_S;0;13500
10841;21561;100021561;CII;0;302400
10842;21564;100021564;EFB;0;285700
10843;21567;100021567;FSI;0;399900
10844;21568;100021568;ELI_C;75;43100
10845;21570;100021570;AI;0;190100
10846;21571;100021571;ELI_P;0;9100
10847;21573;100021573;TPD;25;21900
10848;21580;100021580;EFB;50;1100
10849;21584;100021584;ADI_S;0;81000
10850;21588;100021588;GTPDB;0;5100
10851;21589;100021589;ADI_S;0;12800
10852;21591;100021591;WTD;0;216500
10853;21592;100021592;WOD;0;173700
10854;21593;100021593;ADI_S;0;24100
10855;21594;100021594;FIB;0;93100
10856;21595;100021595;ELI_C;0;105900
10857;21596;100021596;FIB;0;211500
10858;21598;100021598;TPD;0;8000
10859;21600;100021600;ELI;0;17700
10860;21601;100021601;ELI_C;0;386900
10861;21603;100021603;CII;100;69300
10862;21604;100021604;GTPDB;0;376100
10863;21607;100021607;WTD;0;163000
10864;21610;100021610;TPD;0;103200
10865;21613;100021613;AI;0;20900
10866;21615;100021615;WTD;0;140900
10867;21619;100021619;FSI;0;270100
10868;21622;100021622;FSI;0;70900
10869;21623;100021623;WOD;0;13200
10870;21625;100021625;WOD;0;337000
10871;21626;100021626;ELI;0;200100
10872;21628;100021628;FIB;0;11200
10873;21630;100021630;ADI;0;214700
10874;21636;100021636;FSI;0;170300
10875;21639;100021639;FIB;0;16700
10876;21642;100021642;ELI_P;0;142600
10877;21794;100021794;AI;0;23600
10878;21643;100021643;GDB;100;13700
10879;21652;100021652;FSI;0;7800
10880;21655;100021655;GTPDB;0;244500
10881;21659;100021659;FIB;0;16300
10882;21662;100021662;ELI_P;0;199600
10883;21666;100021666;GCIIB;0;16300
10884;21667;100021667;WOT;0;133100
10885;21672;100021672;ELI_C;0;397700
10886;21675;100021675;ELI_C;0;118200
10887;21679;100021679;AI;0;16700
10888;21680;100021680;ADI_S;0;6300
10889;21683;100021683;EFB;0;443300
10890;21684;100021684;WOD;0;10900
10891;21686;100021686;WTD;0;31900
10892;21687;100021687;GTPDB;0;69100
10893;21688;100021688;GDB;0;395400
10894;21693;100021693;AI;0;261800
10895;21695;100021695;ELI;0;158600
10896;21696;100021696;CII;0;371600
10897;21701;100021701;FSI;100;209800
10898;21705;100021705;FSI;0;208100
10899;21706;100021706;WOD;0;306500
10900;21711;100021711;WOT;0;82200
10901;21715;100021715;GDB;0;60400
10902;21716;100021716;WOD;25;9700
10903;21717;100021717;EFB;0;15300
10904;21719;100021719;ADI;0;117000
10905;21720;100021720;FSI;0;16000
10906;21721;100021721;ADI_S;0;7800
10907;21723;100021723;FIB;0;15600
10908;21724;100021724;AI;0;51000
10909;21727;100021727;EFB;0;86500
10910;21729;100021729;WTD;0;19000
10911;21732;100021732;ELI_P;0;161400
10912;21738;100021738;WOT;100;68400
10913;21739;100021739;FSI;75;19100
10914;21740;100021740;ADI_S;0;9900
10915;21743;100021743;TPD;0;18500
10916;21747;100021747;WOT;0;18700
10917;21748;100021748;GDB;0;18600
10918;21751;100021751;ELI_P;0;173600
10919;21753;100021753;CII;0;65800
10920;21754;100021754;AI;0;325200
10921;21757;100021757;ADI_S;0;48600
10922;21758;100021758;GCIIB;0;146300
10923;21759;100021759;GDB;25;7500
10924;21760;100021760;AI;0;152300
10925;21761;100021761;GDB;0;8500
10926;21765;100021765;FSI;50;108400
10927;21766;100021766;GCIIB;0;79000
10928;21767;100021767;AI;0;16200
10929;21768;100021768;ELI_C;25;5700
10930;21773;100021773;ELI;0;64900
10931;21775;100021775;FIB;0;14500
10932;21778;100021778;EFB;0;11200
10933;21779;100021779;ELI_C;0;101000
10934;21780;100021780;GDB;0;506300
10935;21781;100021781;GDB;50;54100
10936;21782;100021782;TPD;0;347300
10937;21784;100021784;AI;75;67100
10938;21785;100021785;CII;0;484800
10939;21790;100021790;ELI_P;0;3100
10940;21791;100021791;FIB;0;139800
10941;21796;100021796;WOT;0;14100
10942;21797;100021797;EFB;0;216200
10943;21799;100021799;ELI_C;0;5600
10944;21803;100021803;ELI_C;0;23000
10945;21807;100021807;AI;0;18700
10946;21808;100021808;GDB;0;257100
10947;21812;100021812;ADI;0;67000
10948;21813;100021813;ADI;0;288600
10949;21814;100021814;AI;0;306800
10950;21815;100021815;EFB;0;202600
10951;21816;100021816;ADI;0;23900
10952;21817;100021817;FSI;0;258800
10953;21818;100021818;AI;0;58000
10954;21819;100021819;WTD;0;74300
10955;21820;100021820;ELI;0;143000
10956;21821;100021821;GTPDB;0;9300
10957;21822;100021822;GTPDB;0;587500
10958;21824;100021824;AI;0;479400
10959;21827;100021827;WOT;0;275000
10960;21828;100021828;ELI;0;9700
10961;21831;100021831;WTD;0;52100
10962;21832;100021832;GCIIB;0;141800
11082;22098;100022098;ELI;0;385400
10963;21837;100021837;ELI_P;100;11300
10964;21839;100021839;AI;0;564000
10965;21840;100021840;WOD;0;150100
10966;21841;100021841;GTPDB;50;238000
10967;21842;100021842;ADI_S;25;526400
10968;21844;100021844;GCIIB;0;34100
10969;21850;100021850;ELI;0;9000
10970;21852;100021852;ELI;0;7300
10971;21856;100021856;GDB;0;321400
10972;21861;100021861;CII;0;244400
10973;21863;100021863;FIB;0;247600
10974;21866;100021866;WOD;0;129900
10975;21867;100021867;GTPDB;0;66100
10976;21868;100021868;GDB;0;251300
10977;21870;100021870;ELI_C;0;91200
10978;21871;100021871;WOD;75;274100
10979;21878;100021878;ELI;0;63900
10980;21879;100021879;WOD;25;6500
10981;21881;100021881;WTD;0;303800
10982;21883;100021883;GDB;0;140100
10983;21886;100021886;FIB;100;161100
10984;21888;100021888;ADI;0;71200
10985;21890;100021890;ELI;0;4400
10986;21893;100021893;FIB;0;24200
10987;21894;100021894;ADI;0;230900
10988;21895;100021895;ELI;0;10500
10989;21896;100021896;WOT;0;213100
10990;23040;100023040;ADI_S;0;27700
10991;21899;100021899;AI;0;8300
10992;21900;100021900;TPD;100;33100
10993;21903;100021903;AI;0;21100
10994;21906;100021906;TPD;0;9900
10995;21907;100021907;EFB;0;146200
10996;21908;100021908;CII;0;20900
10997;21909;100021909;ELI_C;0;397800
10998;21910;100021910;CII;0;17000
10999;21919;100021919;GDB;0;263400
11000;21921;100021921;WOT;0;357800
11001;21928;100021928;FSI;0;52000
11002;21938;100021938;GDB;0;207100
11003;21939;100021939;GCIIB;0;26700
11004;21941;100021941;WTD;0;426800
11005;21942;100021942;WOD;0;78000
11006;21943;100021943;ELI_P;0;221500
11007;21944;100021944;FIB;0;16200
11008;21949;100021949;ELI_P;0;23100
11009;21950;100021950;FSI;0;8800
11010;21957;100021957;ADI;0;31500
11011;21958;100021958;GCIIB;0;10600
11012;21959;100021959;ELI;0;800
11013;21965;100021965;ELI_P;0;77200
11014;21967;100021967;FSI;0;134500
11015;21973;100021973;GTPDB;0;344400
11016;21975;100021975;GTPDB;0;110600
11017;21977;100021977;ELI_C;0;64500
11018;21980;100021980;GDB;0;150500
11019;21986;100021986;ELI_C;0;136700
11020;21987;100021987;AI;0;94100
11021;21988;100021988;ADI_S;75;69500
11022;21989;100021989;FSI;0;120300
11023;21992;100021992;TPD;0;99600
11024;21993;100021993;EFB;0;515900
11025;21994;100021994;FSI;0;341500
11026;21995;100021995;EFB;0;12600
11027;21996;100021996;GDB;0;217500
11028;21998;100021998;ELI;0;129400
11029;22004;100022004;TPD;0;90300
11030;22005;100022005;WOD;50;284900
11031;22008;100022008;WTD;0;14100
11032;22014;100022014;ELI_C;0;187200
11033;22015;100022015;EFB;0;289600
11034;22017;100022017;GCIIB;0;217600
11035;22019;100022019;AI;0;242000
11036;22020;100022020;GTPDB;0;282600
11037;22021;100022021;GCIIB;0;148700
11038;22022;100022022;FSI;25;201800
11039;22023;100022023;ADI_S;0;374800
11040;22024;100022024;WOD;75;333900
11041;22026;100022026;GCIIB;0;479800
11042;22027;100022027;GTPDB;0;19400
11043;22028;100022028;ELI_P;0;323200
11044;22030;100022030;WOD;25;19000
11045;22031;100022031;ELI_C;0;12100
11046;22035;100022035;CII;0;14000
11047;22039;100022039;FIB;0;30300
11048;22040;100022040;ELI;50;25300
11049;22041;100022041;GCIIB;0;478200
11050;22047;100022047;FSI;0;38900
11051;22051;100022051;ELI_C;0;15700
11052;22052;100022052;ELI_P;0;11600
11053;22053;100022053;ADI_S;50;25900
11054;22055;100022055;TPD;0;242000
11055;22056;100022056;ADI;0;77600
11056;22057;100022057;WOD;0;283100
11057;22058;100022058;GDB;0;335400
11058;22059;100022059;GCIIB;0;145900
11059;22062;100022062;WOD;0;53500
11060;22064;100022064;CII;0;333100
11061;22065;100022065;FIB;0;130300
11062;22067;100022067;ADI_S;0;17200
11063;22069;100022069;ELI_C;0;14400
11064;22071;100022071;ADI_S;0;172500
11065;22072;100022072;ADI_S;0;11700
11066;22073;100022073;EFB;0;191400
11067;22074;100022074;ELI_C;50;398100
11068;22075;100022075;AI;0;12900
11069;22076;100022076;GCIIB;0;4200
11070;22124;100022124;ELI_C;25;21700
11071;22080;100022080;FIB;0;9200
11072;22082;100022082;FSI;0;26600
11073;22083;100022083;ELI_P;0;13300
11074;22085;100022085;ELI_C;0;413800
11075;22087;100022087;ELI_P;100;264500
11076;22088;100022088;GTPDB;0;238600
11077;22091;100022091;CII;0;6400
11078;22092;100022092;GDB;0;97800
11079;22093;100022093;EFB;0;117400
11080;22096;100022096;WTD;0;4800
11081;22097;100022097;FSI;0;3600
11083;22099;100022099;ELI;25;211900
11084;22102;100022102;GCIIB;0;7100
11085;22103;100022103;ELI;0;5900
11086;22104;100022104;FIB;0;311100
11087;22105;100022105;ADI_S;0;266600
11088;22106;100022106;GTPDB;0;185500
11089;22112;100022112;WOT;0;91500
11090;22114;100022114;ADI_S;0;14600
11091;22118;100022118;ELI_P;0;17300
11092;22125;100022125;CII;0;322300
11093;22127;100022127;ELI;0;14700
11094;22129;100022129;GDB;0;71900
11095;22130;100022130;GDB;0;36000
11096;22131;100022131;ELI;0;213800
11097;24846;100024846;ELI_P;25;27100
11098;22134;100022134;WOD;100;42300
11099;22135;100022135;GDB;0;17000
11100;22138;100022138;ELI;0;494800
11101;22139;100022139;FSI;50;298900
11102;22140;100022140;ELI;0;14100
11103;22142;100022142;ADI_S;0;137400
11104;22143;100022143;WOD;0;4400
11105;22145;100022145;ADI_S;0;204500
11106;22148;100022148;FSI;0;484700
11107;22149;100022149;CII;0;16200
11108;22150;100022150;CII;0;212400
11109;22153;100022153;FSI;0;703900
11110;22156;100022156;FSI;0;185800
11111;22157;100022157;ADI_S;0;13600
11112;22159;100022159;EFB;0;18300
11113;22164;100022164;GTPDB;0;319600
11114;22167;100022167;WTD;100;193500
11115;22168;100022168;GDB;0;256100
11116;22169;100022169;CII;0;23400
11117;22173;100022173;WTD;0;4900
11118;22174;100022174;EFB;0;94100
11119;22175;100022175;ELI_C;0;1500
11120;22178;100022178;WOD;0;23400
11121;22180;100022180;GDB;0;27600
11122;22182;100022182;AI;0;111900
11123;22183;100022183;ELI_C;0;13200
11124;23608;100023608;GCIIB;25;192600
11125;22185;100022185;CII;0;23900
11126;22187;100022187;EFB;0;9500
11127;22188;100022188;ELI_P;0;230200
11128;22190;100022190;AI;0;269000
11129;22191;100022191;WTD;0;57000
11130;22192;100022192;ELI;0;260900
11131;22194;100022194;ADI;75;17900
11132;22195;100022195;FSI;0;133100
11133;22196;100022196;ADI_S;0;66800
11134;22197;100022197;ADI_S;0;74400
11135;22199;100022199;WTD;0;6600
11136;22201;100022201;FSI;75;262800
11137;22204;100022204;ADI_S;0;159300
11138;22206;100022206;GDB;0;344600
11139;22207;100022207;TPD;0;363500
11140;22208;100022208;ADI_S;0;108600
11141;22209;100022209;ELI_P;0;9500
11142;22210;100022210;AI;0;92700
11143;22211;100022211;WOD;0;36500
11144;22215;100022215;WTD;0;13500
11145;22216;100022216;ELI_C;0;389200
11146;22220;100022220;AI;0;17900
11147;22221;100022221;FIB;0;152500
11148;22222;100022222;EFB;0;131100
11149;22223;100022223;WTD;0;15000
11150;22224;100022224;ADI_S;0;649100
11151;22225;100022225;ADI;0;79100
11152;22230;100022230;TPD;0;51700
11153;22233;100022233;ELI;0;394200
11154;22236;100022236;GTPDB;50;231800
11155;22237;100022237;ELI_C;0;139600
11156;22241;100022241;ELI;0;75400
11157;22245;100022245;CII;0;133700
11158;22246;100022246;EFB;0;305100
11159;22249;100022249;ELI_P;0;14300
11160;22250;100022250;ELI_P;0;140900
11161;22252;100022252;GCIIB;0;32600
11162;22253;100022253;WOD;0;282200
11163;22254;100022254;AI;0;438600
11164;22257;100022257;TPD;0;79300
11165;22260;100022260;ADI;0;172100
11166;22261;100022261;ELI;0;9100
11167;22262;100022262;ELI_P;0;589600
11168;22263;100022263;GCIIB;0;18100
11169;22264;100022264;ELI_C;0;308800
11170;22265;100022265;FSI;0;408500
11171;22266;100022266;EFB;100;15200
11172;22267;100022267;ELI_C;0;22000
11173;22268;100022268;ELI_C;0;505800
11174;22269;100022269;ADI_S;0;127400
11175;22272;100022272;GCIIB;0;361200
11176;22274;100022274;GDB;0;19900
11177;22275;100022275;AI;0;298900
11178;22278;100022278;ADI_S;0;19700
11179;22279;100022279;AI;0;235000
11180;22280;100022280;WOD;0;106100
11181;22283;100022283;WTD;0;22100
11182;22288;100022288;ELI_C;0;451300
11183;22291;100022291;ELI;0;123500
11184;22292;100022292;GCIIB;0;256500
11185;22297;100022297;ELI_C;0;185100
11186;22299;100022299;GTPDB;0;285500
11187;22301;100022301;ELI_C;0;423600
11188;22302;100022302;ADI_S;0;301700
11189;22303;100022303;ADI;0;255100
11190;22307;100022307;FSI;0;272500
11191;22308;100022308;ADI;0;153600
11192;22309;100022309;WOT;0;279600
11193;22310;100022310;WTD;0;90400
11194;22312;100022312;GTPDB;0;89600
11195;25189;100025189;FSI;0;119400
11196;22313;100022313;CII;0;28500
11197;22314;100022314;GCIIB;0;13400
11198;22316;100022316;ELI_P;0;279600
11199;22321;100022321;ELI_C;0;43300
11200;22322;100022322;GTPDB;0;251500
11201;22324;100022324;WOD;0;173000
11202;22326;100022326;WTD;0;171200
11203;22328;100022328;CII;0;378000
11204;22329;100022329;WOD;0;12700
11205;22330;100022330;ELI_P;0;11000
11206;22334;100022334;ADI_S;0;23300
11207;22336;100022336;ELI_C;0;128900
11208;22339;100022339;ADI;0;89700
11209;22342;100022342;GDB;0;19700
11210;22344;100022344;GDB;0;92800
11211;22350;100022350;EFB;0;244700
11212;22352;100022352;WOD;0;4000
11213;22353;100022353;WOT;0;34500
11214;22357;100022357;WTD;0;13600
11215;22362;100022362;WOT;0;215700
11216;22364;100022364;WOT;0;5100
11217;22365;100022365;GDB;0;324900
11218;22366;100022366;GTPDB;0;204900
11219;22369;100022369;WTD;0;395700
11220;22370;100022370;ADI;0;457100
11221;22373;100022373;WOD;25;13000
11222;22376;100022376;FIB;0;7100
11223;22377;100022377;GDB;0;62200
11224;22469;100022469;FSI;0;357800
11225;22378;100022378;GTPDB;0;38400
11226;22382;100022382;ELI_P;0;391200
11227;22388;100022388;FIB;0;177600
11228;22389;100022389;ELI_P;0;25300
11229;22390;100022390;GCIIB;0;28600
11230;22391;100022391;WOD;0;7900
11231;22392;100022392;ELI;0;120900
11232;22397;100022397;FIB;0;125600
11233;22398;100022398;ELI_P;75;130300
11234;22400;100022400;CII;100;10700
11235;22403;100022403;FIB;0;31900
11236;22408;100022408;GTPDB;0;12700
